transaction_id,user_id,transaction_time,amount,currency,merchant_id,merchant_risk,device_id,is_chargeback,future_tx_flag,leak_label_hint
946a9695-04ca-4e33-bd4f-72f063086e2e,f336402c-364f-47c6-be2d-7845ac194046,2026-02-06T02:24:11,8.16,CAD,m_000043,0.4661289421180941,,0,0,
7438ef0f-f28d-4271-9760-270ad4e5167d,f336402c-364f-47c6-be2d-7845ac194046,2026-01-07T16:03:10,7.53,GBP,m_000043,0.4661289421180941,,0,0,
5c213439-8920-433b-b09e-5df62ca05a92,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-09-13T21:39:28,110.49,JPY,m_000085,0.7801841029583416,387cc1eb-4480-4d41-96fc-35023c5c7221,0,1,
04108d02-3689-477a-aa9d-c5a5b85d2297,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-12-26T18:03:13,78.28,GBP,m_000045,0.015259601457937116,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
3289f336-20ba-4449-91a6-f964dcc84ddb,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-11-10T05:14:31,-178.91,JPY,m_000089,0.404605735592641,,0,0,
28492e2c-ed0c-4bc6-ad79-b6feab52c3c7,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-12-24T20:10:49,13.36,USD,m_000017,0.12318532549596575,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
f7fd63d5-3f39-4da5-85b6-3b59758e7cf4,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-11-21T06:26:48,13.9,AUD,m_000035,0.35331175289830885,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
06147369-d115-4f2d-bb7a-3a9aab128577,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-08-22T08:04:14,81.38,CAD,m_000057,0.30483536794060173,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
5f961dfe-83f9-4bb5-8884-c9a34889a720,305062b8-99c1-4a53-ace6-efadf28e16e7,2026-02-01T04:59:41,292.58,JPY,m_000065,0.131103952425071,,0,0,
09f14f95-305a-46ac-a759-29a85d137efb,305062b8-99c1-4a53-ace6-efadf28e16e7,Dec 20 2025 04:03:28,-53.61,GBP,m_000081,0.39533991262502755,,0,0,
226296ca-405f-4c91-9434-7608847d20dc,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-12-03T21:24:34,39.59,GBP,m_000094,0.5211345700197644,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
1b745c34-c643-47a8-9da2-94398a3721e6,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-09-05T21:27:17,93.32,JPY,m_000062,0.7512174374419134,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
6a68249b-ed53-4909-a5d6-513c299031c7,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-11-11T12:51:26,266.57,JPY,m_000044,0.32114353314376826,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
9107b374-d00a-487f-ad7f-c3f362a75141,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-08-29T17:03:56,181.36,AUD,m_000060,0.45157739420662585,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
0ebf5466-85fb-427c-ad9b-28fddc85a636,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-11-20T23:00:17,540.0,JPY,m_000093,0.056925965601397045,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
48160185-3f75-40a3-aa78-cf41a5ca2536,305062b8-99c1-4a53-ace6-efadf28e16e7,2025-12-15T05:51:30,2.28,CAD,m_000018,1.0,387cc1eb-4480-4d41-96fc-35023c5c7221,0,0,
050b84c9-0fb9-4500-9a55-9ae685f68e71,94f4455c-1d9e-4574-ab85-9d85ef6d943a,2024-07-19T23:35:11Z,171.8,CAD,m_000091,0.1008224431996533,97753921-2faa-4003-8213-830f13111672,0,1,
621ec02e-bf6b-4dc5-8537-14c3fdd323c5,94f4455c-1d9e-4574-ab85-9d85ef6d943a,2025-02-25T22:41:43,33.58,AUD,m_000038,0.222838020241252,97753921-2faa-4003-8213-830f13111672,0,0,
5586f25b-4935-4a4d-9421-61b790db8a0b,94f4455c-1d9e-4574-ab85-9d85ef6d943a,2024-07-19T16:49:35,27.34,EUR,m_000059,1.0,,0,0,
71dba54a-30f1-4576-9387-85c345f1d047,94f4455c-1d9e-4574-ab85-9d85ef6d943a,2025-11-15T04:01:25,154.63,AUD,m_000061,0.03208032064704039,97753921-2faa-4003-8213-830f13111672,0,0,
3ca3457f-04aa-4cf7-9f20-7909f2698bf9,94f4455c-1d9e-4574-ab85-9d85ef6d943a,2024-07-26T23:37:34,5.8,AUD,m_000021,0.34912916947092554,97753921-2faa-4003-8213-830f13111672,0,0,
d3e56a4b-2b90-4b45-bfdb-342785117d71,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2024-05-09T17:38:20,82.18,USD,m_000091,0.1008224431996533,c768c1e8-c402-448c-acf5-ad457e737052,0,1,
9725c7e0-8bc6-4cba-8f06-29ee5cb325ac,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2024-07-15T20:23:22,130.42,GBP,m_000049,0.67116243990866,,0,0,
a5de759b-6fb2-40ce-94e8-abb088a57d51,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2024-08-18T18:21:02,43.83,AUD,m_000060,0.45157739420662585,,0,0,
20c214bb-3045-4a69-aa4d-9d851ad711d1,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2024-11-24T02:13:46,94.85,AUD,m_000068,0.2904434697051226,4700e49f-891f-453e-b2ac-39cfea681473,0,0,
21800163-5c82-451d-ab23-be320c49e193,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2024-03-10T23:15:37,88.04,GBP,m_000088,0.3894622563374339,,0,0,
a193e4b1-6247-4d87-819f-8c52d47ff668,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2024-04-05T05:47:57,79.32,CAD,m_000098,0.16694427578367693,a0d05f86-74b1-43fa-871b-ddf2ae9156ec,0,0,
f0e3bde9-ebb3-445b-b67f-9f88152d8c75,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2024-07-13T10:41:29,102.3,AUD,m_000091,0.1008224431996533,4700e49f-891f-453e-b2ac-39cfea681473,0,0,
6ca65427-27f3-48c1-adb5-fdbdb2d5a71c,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2023-12-20T06:13:02,30.04,CAD,m_000082,0.5373234358496515,4700e49f-891f-453e-b2ac-39cfea681473,0,0,
c6a6a42e-35c7-4e3c-8fb5-20c102b4cb85,476dea4f-ff9d-424e-b9c8-cdcfb717ae61,2025-04-18T04:36:32,8.84,EUR,m_000029,0.5136422633654811,50ca0206-2e3c-489b-81a0-ebaa9de24bdd,0,0,
0a071a66-4a37-43ed-ad1a-d5d959020506,3bfa1d34-6f54-4fd1-8df6-9f1b5dad87a8,2024-12-30T18:18:51,69.35,USD,m_000014,0.4659406965982893,bc55baa6-bc70-4aee-a6ea-59cdb7ec532d,0,1,
6db43f8f-e6c6-4929-a4d7-6da0fedcc018,3bfa1d34-6f54-4fd1-8df6-9f1b5dad87a8,2024-04-15T18:18:52,183.54,AUD,m_000024,0.12716661821913186,,0,0,
51959629-4d4a-4865-adcb-f78fcc926e3c,3bfa1d34-6f54-4fd1-8df6-9f1b5dad87a8,2024-08-14T20:08:21,120.83,GBP,m_000016,1.0,bc55baa6-bc70-4aee-a6ea-59cdb7ec532d,0,0,
539ae4d8-a2e3-459f-a00b-5e0373620302,3bfa1d34-6f54-4fd1-8df6-9f1b5dad87a8,2024-07-19T00:36:26,155.61,GBP,m_000000,0.08267605420859543,,0,0,
fc8e422e-64c1-44f8-ab14-c31d6d219976,3bfa1d34-6f54-4fd1-8df6-9f1b5dad87a8,2024-02-20T23:52:35,43.23,JPY,m_000049,0.67116243990866,bc55baa6-bc70-4aee-a6ea-59cdb7ec532d,0,0,
d7b09bf1-25b2-4078-b198-d6943a92a226,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2025-07-11T07:44:30,21.3,EUR,m_000086,0.33587883581910066,4fd29725-4bff-4592-b2dd-d75f74762a72,0,1,
446c9641-81df-4fe3-8e0a-cc17c585a22a,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2024-09-05T14:18:45,6.32,USD,m_000028,0.525081383859656,cc550525-b76c-47a2-8b9a-02c83abd91f4,0,0,
e6c75c7a-4044-4ff4-b09d-74203df4823d,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2024-08-08T09:52:34,89.38,GBP,m_000058,0.5090163858046414,4fd29725-4bff-4592-b2dd-d75f74762a72,0,0,
ff61affa-4f41-49fd-8a84-2f466b5d3b57,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2024-04-03T03:31:26,452.98,JPY,m_000028,0.525081383859656,4fd29725-4bff-4592-b2dd-d75f74762a72,0,0,
f8a08871-9e20-4bdc-95f1-37548cde48db,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2025-05-05T12:54:28,18.25,EUR,m_000036,0.3375966895900359,,0,0,
cf7baefe-3ac8-4667-b449-67e651c2ea2b,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2024-10-16T06:23:01,4.78,USD,m_000089,0.404605735592641,,0,0,
f2b3ffcb-7e58-4c2f-8c9e-93ee70b19f9b,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2025-01-01T04:21:28,151.2,USD,m_000088,0.3894622563374339,4fd29725-4bff-4592-b2dd-d75f74762a72,0,0,
670f4a41-2e2f-43d6-a90e-7dab22fa78aa,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2024-05-16T06:42:59,29.11,JPY,m_000073,0.4438854227121084,4d668d83-2af9-43e0-861d-46840f505709,0,0,
22693df3-5975-4f72-8b93-3f0c6bf02227,e0d44e5a-0b9c-47af-9dec-4b718a147b75,2025-01-21T00:59:50,176.99,AUD,m_000037,0.021640540806804623,cc550525-b76c-47a2-8b9a-02c83abd91f4,0,0,
523e2941-8c23-478f-aa98-3a90dd9615b5,faa82f87-739c-4733-92b8-d7111285051b,2025-07-10T23:59:20,62.52,EUR,m_000042,0.8071879699188149,37d050c3-180e-4632-b5d1-48a43ed477d7,0,1,
83b92185-ec43-4ecb-af5b-2fd7ae32dd31,faa82f87-739c-4733-92b8-d7111285051b,2024-06-24T23:30:05,99.58,EUR,m_000093,0.056925965601397045,37d050c3-180e-4632-b5d1-48a43ed477d7,0,0,
78bdef61-eb4f-4c00-a072-a58f3adb9126,faa82f87-739c-4733-92b8-d7111285051b,2024-05-21T02:35:48,59.71,EUR,m_000099,0.18691779081853668,37d050c3-180e-4632-b5d1-48a43ed477d7,0,0,
68f481bf-f55b-4def-bd59-9964172ee597,faa82f87-739c-4733-92b8-d7111285051b,2025-01-25T09:47:03,20.9,AUD,m_000038,0.222838020241252,37d050c3-180e-4632-b5d1-48a43ed477d7,0,0,
82702cc9-2e9c-4683-b2c8-8b19b4e1635e,faa82f87-739c-4733-92b8-d7111285051b,2024-08-12T20:25:27,70.91,CAD,m_000002,0.011588267055571047,37d050c3-180e-4632-b5d1-48a43ed477d7,0,0,
00ed70a6-7a43-4bff-954b-a5f1ca54700e,faa82f87-739c-4733-92b8-d7111285051b,2025-05-18T21:37:19,75.2,GBP,m_000060,0.45157739420662585,37d050c3-180e-4632-b5d1-48a43ed477d7,0,0,
1f7099f4-aa61-4fd8-91b4-62680d0462ef,faa82f87-739c-4733-92b8-d7111285051b,2025-05-16T15:35:40,166.39,AUD,m_000067,0.21341745015391111,,0,0,
92b185c1-96ef-4077-9cd3-b551ed8db46f,faa82f87-739c-4733-92b8-d7111285051b,2025-10-26T11:41:51,133.0,AUD,m_000024,0.12716661821913186,37d050c3-180e-4632-b5d1-48a43ed477d7,0,0,
b04491b4-4817-4231-addb-8afc9aa8ebda,faa82f87-739c-4733-92b8-d7111285051b,2025-07-26T23:13:01,109.0,GBP,m_000016,1.0,37d050c3-180e-4632-b5d1-48a43ed477d7,0,0,
ca3cf60f-9ee2-4945-9868-5435f5dc6880,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2025-07-08T04:43:51,252.41,AUD,m_000006,0.3926770912494092,d26a593d-06a8-4b53-b57e-c6e3e7b01ae4,0,1,
69d2ed97-1aa5-4a6b-96bf-fa38ad7dedde,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2025-01-15T01:14:07,5.67,EUR,m_000073,0.4438854227121084,d26a593d-06a8-4b53-b57e-c6e3e7b01ae4,0,0,
eae57194-6a41-4337-a332-669eca29a9a6,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2025-10-31T11:01:44,171.84,EUR,m_000018,1.0,f665c43b-f99b-4259-b706-6b7fc1961b46,0,0,
fb3c8d34-17ad-40d0-be48-4854a9c4ef4f,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2025.09.01 13:08:21,3.84,AUD,m_000094,0.5211345700197644,f665c43b-f99b-4259-b706-6b7fc1961b46,0,0,
ed8821d7-15ad-4149-92bb-1239aba2c7dd,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2025-08-08T11:04:48,45.76,JPY,m_000018,1.0,,0,0,
44f61a91-1a59-4691-bae0-7b1256afc0e8,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2025-05-21T17:28:50,78.15,USD,m_000021,0.34912916947092554,f665c43b-f99b-4259-b706-6b7fc1961b46,0,0,
10aa19b7-ce5a-4b78-94e9-9ca0a86279bd,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2026-01-28T23:57:15,16.03,USD,m_000022,0.08663702205106805,f665c43b-f99b-4259-b706-6b7fc1961b46,0,0,
112e92d3-ec9a-45fb-8a0d-764b92ac41e3,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2025-09-26T02:25:10,137.17,CAD,m_000043,0.4661289421180941,,0,0,
91cf1589-b6f1-4e32-891d-5baf1edb4305,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2025-04-12T21:06:08,0.84,JPY,m_000092,0.0621141875745474,d26a593d-06a8-4b53-b57e-c6e3e7b01ae4,0,0,
4fe8cc2e-b2df-4537-87d4-6c09f642de4d,ad6b2dce-62b0-41e0-9ed0-03677170dcbe,2024-10-03T12:38:13,18.46,JPY,m_000050,0.4034059893570024,f665c43b-f99b-4259-b706-6b7fc1961b46,0,0,
81b1365c-ae9d-48dc-9a84-e6bc7f6e58f1,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-12-23T07:19:47,248.46,AUD,m_000022,0.08663702205106805,44f12677-abdc-4d16-bffc-fd492882577f,0,1,
efc5f482-e733-4ac5-8882-81f32f9c2469,878ecc8a-7e34-463c-9768-62c542b8aec1,2026-01-21T20:41:49,122.25,AUD,m_000085,0.7801841029583416,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
f329115d-527c-438a-bb4e-5447b12432c0,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-09-18T23:28:16,111.41,JPY,m_000083,0.5780875462699829,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
c5fe7f91-48eb-45f5-90e8-a2d2a82a6d35,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-09-15T11:12:09,50.14,USD,m_000047,0.35840967494637743,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
c5da6b90-98be-4a37-b6d6-c533fd75b81b,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-11-17T18:58:39,0.13,AUD,m_000062,0.7512174374419134,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
aebbc456-ada0-43b9-9a3c-3666a7915285,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-11-24T21:52:06,12.8,CAD,m_000002,0.011588267055571047,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
33f2fc82-c2a0-4f83-b0c1-127629427e39,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-09-18T04:21:12,76.48,AUD,m_000035,0.35331175289830885,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
c0d27526-2e93-4d56-868b-eef713b29f4a,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-07-15T12:39:04,112.43,JPY,m_000023,0.529049611572892,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
8cd03c92-229f-4335-b3d1-f01eecf3d7fb,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-07-13T08:11:58,54.03,GBP,m_000055,0.4006568977080208,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
70838ff5-5e23-447a-971f-b808a4eea4e2,878ecc8a-7e34-463c-9768-62c542b8aec1,2026-01-05T15:39:41,131.19,AUD,m_000008,0.9153553282343634,44f12677-abdc-4d16-bffc-fd492882577f,0,0,
843688d7-23db-4fc2-b616-c1933efe5da8,878ecc8a-7e34-463c-9768-62c542b8aec1,2025-10-30T02:33:46,73.79,JPY,m_000023,0.529049611572892,,0,0,
1283c8e5-f3fd-46d6-8c1d-99c5041d6894,8a181b31-5728-4d68-ab86-39138ff6544e,2025-11-12T08:56:30,183.26,CAD,m_000071,0.26799191810954803,fb8e6852-9042-42f7-a6dc-769cea0fb963,0,1,
119e0ea8-d18c-4a5e-a7a3-03d42b8e878e,8a181b31-5728-4d68-ab86-39138ff6544e,2024-05-07T07:13:19,129.07,CAD,m_000008,0.9153553282343634,,0,0,
3c24b337-92c8-4ca8-aadb-1c22257dd015,8a181b31-5728-4d68-ab86-39138ff6544e,2025-03-30T11:53:30,225.15,USD,m_000083,0.5780875462699829,fb8e6852-9042-42f7-a6dc-769cea0fb963,0,0,
0fbf2d73-67d4-4a1e-ae2f-2f094907dd85,8a181b31-5728-4d68-ab86-39138ff6544e,2025-02-21T20:39:13,12.51,USD,m_000084,0.010246935673249743,,0,0,
afba2bb9-785f-4813-9d04-c9df5a0a2098,e2bb3b7c-e56f-4105-abfa-9be0c1067e22,2026-01-25T11:01:26,19.44,USD,m_000023,0.529049611572892,78851974-3cce-415f-9665-432aad5afa27,0,1,
7d6f85bb-29da-4bae-b290-afa58aea3187,e2bb3b7c-e56f-4105-abfa-9be0c1067e22,2026-02-02T17:07:11,86.8,USD,m_000015,0.13305086556896326,78851974-3cce-415f-9665-432aad5afa27,0,0,
36e1740d-2004-4efe-9aff-5535f4dac62f,e2bb3b7c-e56f-4105-abfa-9be0c1067e22,2025-12-26T21:10:12,234.38,USD,m_000020,0.2223113873082644,,0,0,
52a01ffe-d182-4cf9-a7a5-1692d224a8ea,e2bb3b7c-e56f-4105-abfa-9be0c1067e22,2025-11-19T14:07:52,38.59,USD,m_000004,0.1900593810879349,78851974-3cce-415f-9665-432aad5afa27,0,0,
c9923975-3cda-40b3-9879-6271d4408f3b,e2bb3b7c-e56f-4105-abfa-9be0c1067e22,2025-12-28T19:49:37,110.94,CAD,m_000046,0.09815406502069136,78851974-3cce-415f-9665-432aad5afa27,0,0,
6fd910b2-10e9-4c69-b562-63baa1161e8d,e2bb3b7c-e56f-4105-abfa-9be0c1067e22,2025-12-17T21:41:18,20.81,USD,m_000084,0.010246935673249743,78851974-3cce-415f-9665-432aad5afa27,0,0,
b6d17a0c-0013-40cd-b312-eb379832a0e4,e2bb3b7c-e56f-4105-abfa-9be0c1067e22,2025-12-27T14:00:33,98.03,GBP,m_000066,0.027249502712106244,78851974-3cce-415f-9665-432aad5afa27,0,0,
c1c85a7f-8002-4a04-8da7-f4fab778a73a,e2bb3b7c-e56f-4105-abfa-9be0c1067e22,2025-12-01T23:29:07,41.02,JPY,m_000073,0.4438854227121084,78851974-3cce-415f-9665-432aad5afa27,0,0,
7c8665e5-ba70-4aa0-aa4d-6515d1e94777,c43e6842-8a92-457f-933c-8e9cc7b3fb46,2025-06-10T16:49:02,19.7,CAD,m_000045,0.015259601457937116,d1bc75e6-335b-4f38-8a96-44b59cf13691,0,1,
c4ac79f6-8698-45c8-8587-90d0f5845344,c43e6842-8a92-457f-933c-8e9cc7b3fb46,2024-12-18T09:42:26,232.19,AUD,m_000012,0.1552630203949751,,0,0,
ddfbb13e-a965-467b-83bb-b0a0b6904e89,c43e6842-8a92-457f-933c-8e9cc7b3fb46,2023-07-28T20:41:04,50.61,EUR,m_000024,0.12716661821913186,f9bdad99-ff42-4aca-aed2-c132eef969a2,0,0,
2fb6a336-7166-4eaa-8740-415a274dc3bd,c43e6842-8a92-457f-933c-8e9cc7b3fb46,2023-07-02T18:50:24,28.14,CAD,m_000017,0.12318532549596575,d1bc75e6-335b-4f38-8a96-44b59cf13691,0,0,
26a9179f-842e-4f78-b5ad-cc0974df33ed,c43e6842-8a92-457f-933c-8e9cc7b3fb46,2025-08-02T14:06:11,59.49,EUR,m_000035,0.35331175289830885,d1bc75e6-335b-4f38-8a96-44b59cf13691,0,0,
d49731b0-5935-4914-88b5-e9eb73c43dd2,c43e6842-8a92-457f-933c-8e9cc7b3fb46,2025-07-11T10:04:08,38.65,GBP,m_000070,0.40816735073816857,,0,0,
d41cdea9-882c-4c99-8450-23508957cb11,c43e6842-8a92-457f-933c-8e9cc7b3fb46,2024-02-25T10:36:02,136.42,JPY,m_000020,0.2223113873082644,7c9f4b5c-de1d-4add-b2d4-eabc8200e0e5,0,0,
d1941cb2-9e82-4a1c-b2d6-384e50149628,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2025-02-13T07:00:25,197.35,JPY,m_000086,0.33587883581910066,,0,1,
e564fa30-0170-4381-9c60-3d2e536dc0ee,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2025-07-12T01:54:39,83.44,USD,m_000026,0.36084741175372187,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
a62f27f1-8843-47dc-a1ae-6eccec2257ff,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-10-14T20:17:11,17.11,AUD,m_000081,0.39533991262502755,,0,0,
41f994c5-0c84-4626-ac1d-12ebd4880de8,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-05-30T13:21:59,117.32,AUD,m_000072,0.11483153876625105,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
0552dd43-9458-4cc1-b15f-db955d8497bf,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-06-12T16:41:09,72.04,JPY,m_000020,0.2223113873082644,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
8dad4575-ac60-4e4c-a984-be9ef66abfac,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2025/01/14 13:18:32,105.16,JPY,m_000055,0.4006568977080208,,0,0,
3358d19b-93e9-452e-99d7-c56b14e0acff,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-10-30T15:59:30,220.44,CAD,m_000015,0.13305086556896326,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
2dfde536-93c9-48e2-88f9-3530b2a29760,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2026-01-16T21:52:54,58.06,GBP,m_000008,0.9153553282343634,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
edb4abd3-00ed-4f3d-ad00-5433de8240e9,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-05-12T20:47:32,231.44,GBP,m_000042,0.8071879699188149,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
6b2cb87b-2d10-460e-a5dc-b7238832d68b,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-03-29T00:18:55,138.9,USD,m_000035,0.35331175289830885,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
1c2c550d-0af0-42ac-ba22-2c507863c4eb,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2025-08-03T10:29:29,67.06,JPY,m_000028,0.525081383859656,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
12c7bca3-3fcf-40f1-bd4c-924858dee97f,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-12-14T10:26:34,92.44,EUR,m_000015,0.13305086556896326,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
b8d52838-cd2a-49a5-a252-915a55412de5,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2025-07-03T15:11:25,39.39,JPY,m_000075,0.7091968675437277,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
83ca1b79-8792-4fa9-8f09-fb6b726cf0af,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-07-05T11:55:53,411.03,GBP,m_000073,0.4438854227121084,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
2808e1ce-d8d9-414e-950d-46cf581a0101,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2025-07-06T18:26:04,110.07,EUR,m_000006,0.3926770912494092,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
c2c30618-bd88-47f2-90b4-ba9bba6d3793,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2024-10-27T02:31:26,4.48,GBP,m_000023,0.529049611572892,,0,0,
65cb463d-ebc8-4bf8-b9e3-e7b2d4aef6c6,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2023-12-11T04:56:26,39.54,CAD,m_000068,0.2904434697051226,,0,0,
57f02ba7-ad78-4500-901a-d9940a8f463e,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2025-02-26T23:41:53,97.63,CAD,m_000061,0.03208032064704039,88d132de-1d66-46ac-93f2-8c1a8a86beb7,0,0,
96a19748-921e-4d29-8707-08c257c7555f,3189d841-bfcd-4e8e-82c3-2d82414c8e2f,2023-06-29T12:24:36,5.8,AUD,m_000065,0.131103952425071,,0,0,
a23feac3-da7a-4bfb-a077-9eb128b13464,a726233c-b635-45ef-a7ea-6d27576c889d,2025-12-24T21:26:17,30.48,CAD,m_000048,1.0,,0,1,
8657d9e7-5062-421b-90fb-b7a23ccfa060,a726233c-b635-45ef-a7ea-6d27576c889d,2025-04-09T23:28:14,18.0,AUD,m_000092,0.0621141875745474,,0,0,
b42b1797-a0db-4cea-8662-67d4fdb632ec,a726233c-b635-45ef-a7ea-6d27576c889d,2025-02-05T10:02:28,116.84,AUD,m_000031,0.012911896359480528,,0,0,
1460217e-8caa-44a4-ab26-e250ac073631,a726233c-b635-45ef-a7ea-6d27576c889d,2025-04-23T00:37:37,72.27,JPY,m_000023,0.529049611572892,c68439a2-2612-4596-b6df-1ed14de32e38,0,0,
7fe24bee-4fb2-4174-8936-c57f721fcf70,a726233c-b635-45ef-a7ea-6d27576c889d,2025-01-19T04:45:37,22.33,GBP,m_000064,0.6832394050898336,c68439a2-2612-4596-b6df-1ed14de32e38,0,0,
7de8f933-e4bb-46d9-baee-f4b560b35a14,a726233c-b635-45ef-a7ea-6d27576c889d,2025-03-27T02:42:04,38.51,EUR,m_000091,0.1008224431996533,c68439a2-2612-4596-b6df-1ed14de32e38,0,0,
10930cc1-9433-442b-8388-94fd1632c217,a726233c-b635-45ef-a7ea-6d27576c889d,2025-10-06T21:13:52,89.6,JPY,m_000039,0.4675118169617257,c68439a2-2612-4596-b6df-1ed14de32e38,0,0,
a683cc28-564a-44e1-b7e5-ef0717593e80,a726233c-b635-45ef-a7ea-6d27576c889d,2024-06-25T01:17:31,7.5,USD,m_000081,0.39533991262502755,c68439a2-2612-4596-b6df-1ed14de32e38,0,0,
98d52803-32ba-4bbb-a852-d89320a843ee,dab296bb-3d0a-48b2-b009-c53d434bff61,2026-02-05T02:24:23,167.3,EUR,m_000011,0.7099684781640283,e510793a-7092-471e-b8d1-3e4d284d5d89,0,1,
b3443628-f65e-4a45-9400-c1cf1b8d8d9e,dab296bb-3d0a-48b2-b009-c53d434bff61,2025-08-28T18:44:02,139.6,CAD,m_000036,0.3375966895900359,e510793a-7092-471e-b8d1-3e4d284d5d89,0,0,
c10d39ef-1769-423c-b1f4-e28df066d259,dab296bb-3d0a-48b2-b009-c53d434bff61,2025-09-04T20:38:34,139.96,JPY,m_000001,0.030169855686419944,,0,0,
