user_id,signup_date,country,age,income,account_type,kyc_level,email_domain,total_txns,sum_amount,failed_logins,num_devices,recent_txns,account_age_days,avg_merchant_risk,is_fraud
152e5ec6-3afe-439f-974b-ce7b9f5e2729,2024-03-15T18:28:01,GB,39,77854.71,gold,1,example.org,5,380.15000000000003,0,2,0,699.0,0.49776020728127063,0
f65f7028-fcde-473e-8a75-4207060ba3b8,2023-09-24T09:40:54,CA,28,122771.62,basic,3,example.net,6,531.97,2,1,0,872.0,0.7426173924588034,0
5ae3c9d0-effa-4e1d-99a9-1c9b3276af74,2024-07-28T11:15:20,CA,25,23574.34,silver,2,example.org,7,933.9200000000001,8,1,0,564.0,0.4571411386448395,0
d35c1a68-620c-4695-8b3d-f26c9c0132d9,2025-04-01T02:00:41,DE,51,,basic,1,example.org,12,1254.98,0,2,1,317.0,0.3319771325463389,0
50aa941d-a8f7-47bd-b01b-ef05c918c671,2023-10-17T13:40:12,GB,45,78850.37,basic,3,example.org,9,910.1999999999999,1,2,0,849.0,0.29281523561040373,0
9c78889d-ba86-4ee5-a32f-e468d50c23cf,2024-08-12T10:34:26,DE,37,33082.37,basic,2,example.com,11,684.6,0,2,0,549.0,0.36783925193025657,0
5c5ef4e6-e8bb-4153-ad37-1080d02f333d,2026-01-22T10:25:17,US,38,,basic,3,example.org,7,372.64,0,1,4,21.0,0.2626868489815898,0
a9f908c4-07fb-48f7-b635-969a1206cb43,2025-11-19T11:16:43,AU,49,55588.28,gold,1,example.com,12,1741.1,0,1,2,85.0,0.44063315421833976,0
be8aed9d-a0fc-4c84-83a0-46845ddcd50b,2024-02-20T18:26:53,US,28,50358.42,platinum,3,example.net,9,509.39,1,1,0,723.0,0.3913609641162405,0
2a7f79d1-759a-469e-8a2c-a202cdd7103f,2024-11-09T19:03:41,GB,42,43088.26,basic,0,example.net,11,1274.19,1,1,0,460.0,0.38388445161259843,0
8fb018c0-0b57-4bbc-b680-090a89ccb06c,2024-07-28T01:30:53,FR,28,,basic,1,example.com,13,1898.94,0,1,0,565.0,0.3560528915992976,0
a23d633d-b7ec-4e8b-bc49-40fc15a9ca24,2025-12-01T12:07:51,GB,40,44791.7,silver,2,example.com,12,1437.02,1,2,1,73.0,0.29013645801291227,0
79a43eba-846a-451e-8876-163f635f151d,2023-10-27T06:42:39,US,32,66961.5,gold,2,example.com,14,1189.07,1,1,0,839.0,0.2872211383240482,0
1b43cb38-1d0c-4def-b3cd-02a763c38dbe,2025-03-27T02:13:44,US,20,,basic,1,example.net,8,1014.42,1,1,1,322.0,0.35775437150863115,0
39c7eaa4-852c-4147-aff8-90727202642a,2026-01-23T01:30:11,BR,29,,basic,2,example.net,10,692.08,0,1,4,21.0,0.42511653542139183,0
bcc10cb5-21e0-463e-85cb-e7ce804286cd,2026-01-06T02:49:39,FR,41,104260.69,silver,1,example.net,11,1460.48,0,1,2,37.0,0.35997980951062303,0
b3b27143-2130-46cd-931a-37e686bcbee4,2025-11-06T22:47:36,GB,48,55201.84,silver,2,example.net,9,481.93,0,2,0,98.0,0.42088118093021093,0
51855f4b-ba6a-4947-87ac-5dbb451d2bea,2026-01-11T03:52:45,BR,37,29924.12,basic,2,example.com,7,786.21,1,1,3,32.0,0.22732400619999207,0
4bf492ca-58f8-49ee-aafd-32d2231fc3f8,2024-12-27T06:40:51,FR,37,51340.24,silver,1,example.net,9,888.23,1,2,1,412.0,0.3457032360948523,0
11c48867-eef7-4cb5-9a15-f1563224c9d9,2025-09-11T23:00:57,GB,41,,basic,1,example.net,6,563.82,1,2,1,154.0,0.4320393791226956,0
f16293ec-41f9-4767-b2cc-1f7696cdbde4,2025-10-12T17:52:38,CA,44,105982.17,silver,2,example.net,5,647.49,0,1,0,123.0,0.2614487856756492,0
7e01ce9e-b5f9-4194-a709-71fe1cd2fce4,2023-04-29T07:56:00,FR,36,72051.35,gold,1,example.org,10,668.3299999999999,0,1,0,1020.0,0.38714006085082875,0
e4dd05b4-9984-482f-9575-dd2a5558ebc0,2025-05-26T12:18:30,DE,46,47963.39,basic,2,example.org,8,702.06,0,2,0,262.0,0.48175158438974564,0
78b5246e-8fe9-4ebe-b825-7f9ea43eb2d9,2023-04-04T18:05:28,AU,40,60377.77,basic,2,example.org,10,513.12,3,1,0,1045.0,0.45308824643168444,0
55e56412-5c6c-447d-a0b3-cd504fdf3c0a,2023-11-07T22:22:55,AU,39,36809.71,gold,3,example.org,10,716.76,1,1,1,828.0,0.2903559120393381,0
45996122-ee99-4d7c-8171-37e4f9ec29e3,Aug 18 2023 14:45:41,US,38,74939.95,silver,2,example.net,17,849.66,1,1,0,365.0,0.4256351328438563,0
67174591-893f-48af-be7e-b4cf70ec3903,2023-11-04T05:49:20,DE,55,88778.12,basic,1,example.com,7,723.84,2,1,0,831.0,0.41082228753121564,0
883700aa-61b0-4cad-9770-fa70f2136ebb,2023-11-20T03:03:06,GB,63,36979.57,silver,0,example.com,10,933.78,0,2,0,815.0,0.3405024354051135,0
b84d7c42-4b72-401a-a8aa-5d35db615d08,2025-02-24T19:58:37,IN,48,65500.26,basic,1,example.net,13,1499.22,0,2,0,353.0,0.36273609627469877,0
0b8269ce-ffb1-4921-9d87-87440fb10999,2024-01-07T03:35:48,GB,64,35751.05,basic,2,example.com,12,864.82,1,2,0,767.0,0.4266717810988725,0
00b5fffb-8929-4b80-b347-74b7f1f37a2a,2023-09-19T15:31:08,BR,27,42018.22,basic,1,example.org,11,426.26,0,2,0,877.0,0.36212376733647156,0
0bd78925-22e0-490a-956f-fea0b098920c,2024-04-06T05:29:51,GB,18,44227.35,basic,2,example.net,7,668.59,0,1,0,677.0,0.39457117924531193,0
832981a4-ed14-4ae0-8581-8a7ae36da727,Apr 22 2024 01:16:05,DE,28,,basic,2,example.net,12,1139.32,2,1,0,365.0,0.3615544348004034,0
cff491bc-8046-4b61-80b6-f7d94e3cc220,2026-01-15T03:45:35,CA,42,116285.13,basic,1,example.org,7,543.82,1,4,2,28.0,0.5285862050250797,1
297020e3-4e61-4d03-bc95-21c4417f5201,2024-12-09T12:48:43,CA,49,42692.89,silver,2,example.com,10,687.47,2,1,0,430.0,0.5304859615426161,0
77bc7bcc-a46b-4da1-95e6-bb13a063ab4c,2025-02-25T00:00:56,GB,27,74757.58,silver,1,example.net,6,1022.8299999999999,3,1,0,353.0,0.3929254965400332,0
a3c73088-1671-4df2-b5c6-f15bafad9602,2023-03-28T13:21:37,FR,22,114943.76,silver,2,example.net,9,638.87,2,1,0,1052.0,0.22712017941360824,0
2eff3cd9-9caf-4ac1-8dfe-a6fd18032461,2023-07-07T08:25:37,US,52,45924.73,basic,3,example.org,9,956.9,2,1,0,951.0,0.31583115761047775,0
ebfdefff-9248-4f18-b4e1-30cb28cd6c0d,2023-07-08T04:05:49,FR,18,,gold,1,example.com,30,4639.39,0,2,0,950.0,0.40216351393491057,0
5aab56ad-46c4-4405-a856-0e071ba55ece,2025-11-10T21:39:18,IN,36,97134.49,silver,1,example.net,10,961.76,0,3,1,94.0,0.32088340995646447,0
9b2606aa-93ce-404d-a5cd-7a127907fcf9,2025-09-24T01:43:35,GB,18,42018.75,basic,2,example.org,12,863.66,0,2,1,142.0,0.42712202249748144,0
4720282d-9d42-4909-a0e1-6455260b4033,2025-09-12T20:00:43,CA,38,61409.42,basic,1,example.net,12,1155.73,0,2,3,153.0,0.3084834855962751,0
1920a151-4851-438e-bbf3-287f93aebead,2024-03-20T03:32:34,GB,32,78685.5,silver,1,example.org,9,1327.39,1,1,0,694.0,0.4175091952102265,0
220b6cfb-8a0e-464c-a47c-d8ce39dc42b4,2024-06-25T16:17:21,BR,25,55728.62,gold,2,example.net,7,536.88,0,1,0,597.0,0.39992767593101913,0
fb035122-faa8-4789-8391-d91f9887bbd6,2023-10-27T13:32:02,FR,39,75433.17,basic,1,example.com,11,918.76,1,4,0,839.0,0.4019581478803378,0
ac5e8185-1fd1-4e0c-9ae7-de523d7340a8,Nov 12 2025 05:23:41,US,46,26260.74,basic,1,example.com,11,1541.3,0,1,0,365.0,0.4793833497228158,0
710d790a-3fe8-4bc4-8d5c-8167dd0f4175,2025-11-05T19:04:30,GB,19,98330.3,platinum,0,example.org,7,473.54,0,1,1,99.0,0.5917662444687298,0
63c8299d-2671-4a49-a1b8-66f4e831b561,2025-12-16T04:45:30,US,41,37545.4,gold,2,example.org,14,996.46,1,1,0,58.0,0.4349618731730765,0
71ac4154-45ea-4756-96b2-8eff92187a6d,2025-10-12T13:09:37,CA,56,63470.24,basic,2,example.net,4,351.35,1,1,0,123.0,0.2996538081518599,0
7578e39d-013a-4290-9be4-1c6e5df4a089,2025-03-17T12:17:18,GB,52,62025.55,basic,1,example.org,8,910.4100000000001,0,1,0,332.0,0.5874201580233391,0
c21b2275-1077-4fa5-ad6f-8560fc74780d,2025-10-10T12:37:41,CA,62,112660.23,gold,1,example.com,11,1234.56,0,1,1,125.0,0.423542008215548,0
fa158060-db04-4b48-92fb-2f160c64c2a3,2023-03-21T05:00:11,US,35,89147.13,silver,0,example.com,12,549.38,0,1,0,1059.0,0.4164888882915006,0
ba318956-5139-4e1b-a5fa-4e4011afd74b,2023-06-02T05:24:36,DE,45,101058.95,gold,3,example.com,8,955.1400000000001,0,1,0,986.0,0.44993193732912784,0
21d655df-d7e6-4082-a662-f85ad4f3103d,2023-12-12T15:35:07,GB,26,80581.54,basic,1,example.org,8,767.47,0,3,0,793.0,0.2622513232746114,0
4ad8ecde-b97e-427d-8137-4647f968b6be,2025-02-08T13:40:08,IN,50,7237.82,silver,0,example.org,6,602.21,2,1,0,369.0,0.3554976547705657,0
135ffaa8-1dfd-41d8-9254-02e3a4f440cb,2025-06-24T16:02:14,FR,23,0.0,silver,2,example.org,17,1755.97,0,1,1,233.0,0.5451364607760886,0
92c2d634-59cb-49c8-a699-807412f90d3a,2024-11-16T20:56:02,GB,34,81526.27,basic,1,example.net,10,1105.73,0,1,0,453.0,0.26679344179331094,0
74a33304-292b-432d-8ef6-7bda44b4ea05,2023-02-16T11:13:16,AU,56,62222.84,silver,1,example.org,7,740.79,0,1,0,1092.0,0.5180151233403768,0
65a7c970-4578-4060-99d9-2db05170b55b,2023-06-13T19:25:04,DE,57,18596.96,basic,2,example.org,7,563.89,0,1,0,975.0,0.5161723292212403,0
c6dca46d-d8af-45a3-aa52-366471960014,2024-11-19T13:53:02,US,18,58333.57,gold,2,example.net,9,705.05,1,1,0,450.0,0.25702765578051534,0
6fa505d0-3f24-4578-990d-a0376c517a4a,2024-05-19T14:46:17,CA,42,59019.16,silver,2,example.com,16,2375.9900000000002,0,1,0,634.0,0.3932275493852534,0
5b0f6d4b-589b-4823-9202-67d77e0bcb82,2024-08-28T17:24:58,IN,18,57326.4,silver,3,example.net,7,547.87,0,1,0,533.0,0.6123487921177303,0
fdabebc1-663e-4424-890c-76fdffced214,2023-04-01T21:02:11,BR,22,80090.18,basic,3,example.com,11,979.67,0,1,0,1048.0,0.44185185331702925,0
8ccf701a-bce1-41c1-b10a-9bccbc5f12f7,2025-08-29T18:18:03,AU,42,31803.61,gold,3,example.net,6,553.77,1,1,0,167.0,0.3329467210486046,0
fccf3537-9bdf-4944-a3e9-e94e3a0899ca,2025-11-06T03:18:40,IN,31,28223.59,basic,1,example.org,15,1279.5900000000001,0,1,3,98.0,0.37684298046795617,0
5c34e154-3571-4ebd-bc69-2050d5e0965d,2023-04-26T07:55:04,DE,37,,basic,1,example.net,13,1324.97,0,3,0,1023.0,0.2608685241927646,0
d30a5bea-91f3-4ea7-9141-ef3b181691c6,2024-02-04T16:08:47,GB,26,75121.4,silver,1,example.org,14,1867.9,0,1,0,739.0,0.49781197492853163,0
839009bb-25d2-4db8-b206-b02db1262684,2025-07-01T08:55:26,IN,31,,gold,2,example.net,4,360.98,0,1,0,226.0,0.5108904698149057,0
fbaf7a24-b753-4156-9c2a-5750ab212ef6,2025-04-13T04:46:58,IN,36,,silver,1,example.com,14,1553.31,2,2,0,305.0,0.33632802588414185,0
25bfdc07-917a-4830-8a4c-0e037c2203ba,2024-02-19T17:38:00,US,31,24063.66,basic,2,example.org,12,1040.71,1,1,0,724.0,0.4296103158626711,0
9259b659-5e07-4b01-ace5-bef699a93349,2024-01-21T19:49:31,US,61,61057.91,gold,2,example.net,7,384.23,0,1,0,753.0,0.21640014922520523,0
7c42858d-3eba-4cac-926d-2796734f0cef,2025-11-20T16:38:59,BR,29,66419.4,gold,0,example.com,6,493.5,1,2,0,84.0,0.2091442685922074,0
0840a25f-487d-4853-98f1-73ff61726e81,2023-05-30T04:02:08,IN,36,,basic,1,example.net,8,504.32,1,1,0,989.0,0.32840040378063207,0
a03cd232-2576-406f-a47d-8a8fe707b7b6,2025-12-27T13:16:46,BR,45,,gold,1,example.net,10,1122.72,0,2,1,47.0,0.4403906893769617,0
3c73faff-ff6a-4ebc-b182-5b14786dd340,2025-12-10T13:48:34,AU,31,42725.45,basic,0,example.org,7,1139.86,1,3,0,64.0,0.41153398754373455,0
da3deb34-532b-4e1c-a030-065c172e549b,2026-01-09T10:54:13,CA,34,0.0,basic,3,example.org,16,1066.16,1,1,7,34.0,0.48340697459189264,1
66c8633e-d494-437e-be96-8ba1cd4dff55,2023-08-01T21:38:11,US,19,101006.23,basic,2,example.com,13,1420.55,0,1,0,926.0,0.30820627877720735,0
16e6f273-11e3-4086-b528-ba6787667144,2025-08-27T15:40:31,US,57,52528.92,basic,1,example.org,13,1940.8600000000001,1,1,0,169.0,0.34169564182198336,0
e30f39ef-758f-4f74-9243-bfa370a019c7,2025-07-16T20:22:49,FR,44,69337.5,basic,1,example.net,38,5846.56,6,2,1,211.0,0.33505202342760965,1
efd5ea63-3db0-46ef-921e-e1bffdf774c2,2023-12-03T09:48:05,BR,74,93587.25,basic,1,example.com,10,1293.08,1,1,0,802.0,0.415741266428398,0
67408d04-079f-429a-b865-98a226c42ee6,2024-03-03T23:36:54,BR,36,,basic,2,example.com,12,664.79,0,1,1,711.0,0.37621865691348555,0
e26e2f94-cd4f-4d80-bb59-e5f2ae6c912f,2023-04-30T14:33:40,DE,18,66103.91,platinum,2,example.com,10,1194.3000000000002,1,2,0,1019.0,0.49221309128265966,0
fca5ef8f-155d-4c65-aea5-72f0ca5c2db7,2024-05-18T09:06:23,AU,28,17332.39,gold,0,example.net,8,652.65,2,1,0,635.0,0.3441572841123327,0
d16315bf-f021-468c-89af-a1448f938a70,2024-11-27T15:43:02,FR,30,27553.56,basic,1,example.org,12,855.5,0,1,0,442.0,0.3991311591996845,0
8ab34c28-0eef-4168-b52c-b98d197d8cbd,2025-02-20T20:11:52,CA,58,86449.19,basic,3,example.net,9,781.17,0,1,1,357.0,0.44719791955372723,0
a97b3289-a25a-4ffc-9033-75258bb47d99,2024-06-11T17:12:49,IN,37,,silver,2,example.com,10,1594.3799999999999,0,1,1,611.0,0.5390344778227458,0
04d20eaf-e309-4d55-9bbb-ef43f82f281b,2024-05-29T10:12:47,GB,38,34161.47,basic,1,example.net,14,836.87,0,2,0,624.0,0.4033550165391623,0
3da58167-6a05-4ade-92b0-3e578909a2a9,2025-02-13T08:25:32,BR,56,76167.3,basic,2,example.org,6,595.87,0,1,0,364.0,0.5370818342802991,0
07487ded-8bcb-4af3-b52c-417dd03f1aa5,2023-02-21T18:48:12,DE,25,54289.84,silver,0,example.com,12,909.0500000000001,0,3,0,1087.0,0.4483335108793276,0
1b313131-4776-4489-ae1d-32dd57294de1,2024-02-07T21:22:45,CA,27,18516.01,basic,2,example.org,7,777.56,0,1,0,736.0,0.3887859569751858,0
e6d0838e-dd8c-4970-858e-ec8630bda2e6,2024-04-04T23:04:31,GB,49,117282.5,silver,1,example.com,4,978.99,0,1,0,679.0,0.35214374523666647,0
b811a75a-f618-458a-a69c-ea1cb733cdfe,2023-05-03T08:02:36,CA,21,76889.08,gold,1,example.org,9,475.56,0,1,0,1016.0,0.3883261692827353,0
6e0ce8a5-a225-4a96-a426-9a25b53b273a,2025-09-14T23:48:08,FR,30,45386.24,silver,1,example.net,10,1044.8799999999999,2,2,1,151.0,0.2836842931161544,0
b36ee5b8-d8e9-4677-a641-83811a8363b0,2024-05-16T00:52:08,BR,30,34080.28,gold,1,example.org,13,1213.3600000000001,0,2,0,638.0,0.35399835365958476,0
24ce4b42-ca76-44a8-bfe8-6e609fb9ce11,2025-07-10T09:14:49,AU,38,35071.5,basic,3,example.org,9,425.21,3,1,0,217.0,0.6284283495379328,0
e761f86a-4d99-43ab-b76a-1be21ae52323,2024-06-05T20:59:09,GB,41,58492.86,gold,1,example.net,10,957.28,0,1,0,617.0,0.4166407522208112,0
ae1eddc5-b44b-46dc-bc44-37608835d999,2023-05-10T12:51:30,FR,35,32773.09,silver,2,example.org,9,409.73,0,3,0,1009.0,0.30542646040816535,0
80dee4bd-f4a1-4b3b-ae12-500d0f8340db,2023-05-08T01:13:25,CA,31,82661.74,gold,2,example.com,11,1504.96,0,1,0,1012.0,0.40226837064496784,0
2832730c-33ed-4854-aa8b-09cb11515841,2024-03-04T01:37:18,GB,44,30673.34,silver,1,example.org,16,1000.61,0,1,0,711.0,0.385460446333353,0
8b9c03dd-bb77-4113-834e-d04fb2ba54dd,2023-08-22T11:12:22,FR,39,82541.61,platinum,1,example.org,10,592.8199999999999,1,1,0,905.0,0.4960198400857433,0
dfdddf37-d2df-4d24-a9be-f31874b9d700,2025-12-21T17:02:58,IN,18,76300.81,silver,2,example.net,7,778.61,0,2,1,53.0,0.4205472783306212,0
8274b064-1bda-4ae6-b62d-1e108245d2e4,2024-06-19T05:38:28,GB,30,77117.96,basic,0,example.com,8,658.22,1,2,0,603.0,0.34988633007393827,0
9769cbd1-baf0-4dc7-b7e0-1b076f4d30bd,2023-04-29T04:23:48,CA,28,5853.54,silver,2,example.com,9,662.04,0,2,0,1020.0,0.3063376783822485,0
d2991f61-bf47-4197-8d73-b4e90fa673ec,2024-11-22T09:23:05,IN,18,61442.55,gold,2,example.com,13,1292.96,0,1,0,447.0,0.34119656716884916,0
db19d682-1653-4fc3-a7b9-d734b70ec3cc,2023-03-26T13:37:19,CA,41,32870.5,silver,1,example.net,10,708.72,6,1,0,1054.0,0.5527580497851429,0
76a21aa9-9ccf-4737-836b-522baa8f4212,2024-11-25T07:20:13,GB,45,10154.4,silver,2,example.net,7,264.65000000000003,0,1,0,444.0,0.3428234912122733,0
4d8f2895-bd5f-459d-95d2-e802328bd17a,2025-10-21T23:46:33,GB,37,23669.51,basic,3,example.net,12,1119.13,0,1,0,114.0,0.3233725217830498,0
3cb66d35-116e-4cf4-ad2e-140a732413be,2023.09.07 14:50:23,FR,30,61421.96,silver,2,example.com,11,792.43,0,1,0,365.0,0.5322474770196248,0
d4864ebe-8404-4840-aa19-456ea2146e77,2023-06-06T18:28:18,DE,27,48463.33,silver,1,example.net,8,834.65,0,1,0,982.0,0.4002707806276532,0
6dd0b48f-151f-43ff-b6c6-9a50233f8147,2023-08-21T10:29:02,DE,50,42693.24,basic,1,example.net,16,2670.09,1,1,1,906.0,0.40950709687848486,0
1e92a5ba-1332-4824-ac2a-47d3fd231972,2024-09-08T03:30:19,BR,48,,basic,1,example.com,9,819.41,1,1,0,522.0,0.5316004554965156,0
a5cc0d97-f3b6-43d1-9dbc-330cb2b76f91,2024-05-06T06:10:37,CA,44,103247.06,silver,2,example.org,10,1061.71,2,1,0,647.0,0.31043463460884174,0
b633bc42-5366-4509-a4bf-f72d3eaef8a8,2024-02-09T14:37:26,CA,18,36093.14,silver,1,example.net,12,1786.48,0,1,0,734.0,0.49407163241679414,0
ad427f71-1ee4-40b3-b0fa-2ac91d1429f7,2026-01-05T02:00:52,BR,44,53908.64,basic,1,example.org,10,933.3599999999999,0,1,4,38.0,0.35474912077895426,0
e7601f96-48b0-4158-84de-ca9c770b05a6,2025-11-13T20:35:31,AU,42,41880.44,gold,2,example.net,12,2053.26,0,2,0,91.0,0.397448189572279,0
8382bc50-ddf7-4c94-8380-73424a3346a4,2025-03-31T01:03:37,AU,39,55329.68,basic,2,example.com,12,1257.88,1,1,0,319.0,0.48327083149823724,0
74686b78-ce84-4cc7-bfe5-8e41dbda3fc1,2025-07-23T09:12:06,US,52,,basic,1,example.com,11,1171.64,1,1,0,204.0,0.28865587697630357,0
7ce341b7-458c-4dd7-8305-7b7c0254bda5,2023-03-05T08:04:02,US,42,,basic,2,example.com,8,415.84000000000003,1,1,0,1075.0,0.24526742963365422,0
57e197fc-3cca-40df-8c8a-7f93a62b2881,2023-09-11T17:52:09,US,32,47023.25,basic,2,example.org,9,1004.6400000000001,2,1,0,885.0,0.4823177735187949,0
d0c00098-e374-4ebd-a694-2d942102c0ad,2024-08-22T15:30:44,FR,42,,basic,2,example.net,5,508.65,0,2,0,539.0,0.36184197974250276,0
459913c4-0294-4935-b3b6-ee37ae26f572,2023-07-06T22:53:14,IN,41,122262.02,silver,1,example.net,14,1035.81,0,4,0,952.0,0.4494058760438361,0
5302aa81-e80b-4237-b9e0-77735895b0ae,2025-06-07T06:25:44,GB,48,50219.29,basic,1,example.com,6,484.49,0,1,0,250.0,0.3810115946783108,0
8b4cf671-7832-4c78-870a-dcf7ff847667,2025-02-23T11:09:32,FR,52,47757.74,basic,2,example.net,10,1482.2,1,3,1,354.0,0.5084904648360756,0
0fc7f1b5-b7ba-4369-8665-49748bf8454c,2025-06-21T04:28:17,CA,18,29757.41,gold,2,example.com,10,874.95,0,3,1,236.0,0.4831646663197381,0
4f1c87cd-2ff2-40f2-9027-f0f3cf3a7b89,2025-10-30T20:43:12,CA,18,49454.6,silver,1,example.com,10,735.94,1,3,1,105.0,0.3664821707227103,0
d6583315-73a9-46fe-8b3c-8ba440e7973d,2024-07-03T05:34:53,DE,38,110293.12,silver,2,example.com,11,1005.39,0,1,0,589.0,0.516533861473896,0
e1b7848a-1c85-4929-a853-88778157bd00,2026-01-07T02:52:41,BR,41,53426.98,basic,2,example.com,4,565.1400000000001,0,2,0,36.0,0.2696977356334622,0
105704f6-c21b-48b2-a9f7-1600de8ce4fc,2023-04-11T12:50:26,US,47,0.0,basic,2,example.org,11,1002.24,0,1,0,1038.0,0.2790725616484016,0
0d379c73-b100-4346-9ae1-6ad46f48a35e,2025-04-02T20:33:52,AU,40,83125.96,silver,1,example.com,10,1004.5,1,1,0,316.0,0.27748510557540096,0
6f035a87-e967-4e3a-aee0-80f1f1ae865f,2024-06-19T16:31:38,IN,20,94312.62,silver,0,example.org,10,1115.44,0,1,0,603.0,0.27873680772148085,0
4eec9166-4872-408b-80ea-6a8a27b0e7c2,2025-07-27T05:43:41,US,42,47541.36,basic,1,example.com,5,396.44000000000005,0,1,0,200.0,0.5739080026357726,0
0adf85eb-10c4-4142-b157-790707279773,2024-08-16T10:04:31,BR,45,128120.79,silver,0,example.org,12,1652.27,0,1,1,545.0,0.32388658717040525,0
c83d8649-1c63-41ce-8eef-b0c44e1b478a,2023-03-16T05:54:34,FR,40,67446.62,basic,1,example.org,10,1274.94,1,2,0,1064.0,0.26506745774683493,0
fba1cf63-ce75-4c06-804e-967269e14539,2023-07-14T03:08:55,FR,32,34504.67,silver,2,example.net,10,645.93,1,1,0,944.0,0.35810324800273907,0
a13b1116-761c-4615-afd3-7ba8906c4e29,2024-07-11T08:58:27,DE,47,34317.49,basic,1,example.org,13,1881.92,1,2,0,581.0,0.297700136676769,0
ea1106a3-b9b6-4736-a128-b0f6141062ee,2025-08-16T05:54:44,DE,38,45670.28,silver,2,example.org,11,898.0500000000001,1,2,0,180.0,0.44301305612792274,0
164784f5-7447-43b4-a5d0-359fc7ec8fde,2024-01-09T08:06:40,DE,43,70009.86,silver,2,example.net,9,1213.96,0,1,0,765.0,0.32532560244317876,0
f214ff4a-c3f5-42f4-a41c-997028ee118e,2024-06-28T05:29:55,FR,50,44699.51,gold,1,example.net,7,290.53,1,4,0,594.0,0.3525668923409854,0
8c657440-aa5a-44d0-8a35-d12e7df3804b,2023-03-03T08:51:32,FR,34,30637.09,silver,2,example.org,6,497.18,0,1,0,1077.0,0.3474095874815852,0
a36807c3-5b4c-442d-ab2b-b0c30692f5df,2024-12-18T00:28:25,DE,32,71319.01,silver,1,example.net,12,1341.69,1,1,0,422.0,0.42532450854754694,0
b6316ec4-33e9-43f8-9c5f-3b0027f17db3,2023-05-18T04:04:04,AU,47,,gold,1,example.net,11,1177.1,1,3,0,1001.0,0.3121387328672879,0
006a445a-1a12-4927-bfba-60ca18764545,2025/06/24 01:09:33,FR,48,100669.14,basic,2,example.net,15,1319.75,6,2,0,365.0,0.47805047013750307,0
73165b40-6d6c-47e3-a02a-ff1480312010,2024-04-12T06:34:49,BR,42,116303.87,basic,3,example.org,8,420.05,1,1,0,671.0,0.4770173872334693,0
04cdbe0c-1e04-4bfb-bb0d-6a2b5f8dd1b8,2024-02-26T04:01:17,GB,28,22660.36,basic,2,example.com,9,834.35,0,2,0,717.0,0.5674104942710797,0
0047228d-170a-47e0-8547-4d28e68b9548,2023-07-09T12:57:47Z,CA,18,104881.33,gold,3,example.net,6,647.37,0,1,0,365.0,0.257876423276841,0
46dbcf78-82a4-4483-a0f8-eaad25fcf336,2024-07-21T16:43:19,CA,45,58332.46,platinum,3,example.com,12,533.13,1,3,0,571.0,0.5644070139306013,0
9848f4b9-eaee-4ea1-a879-442fa51113ee,2023-03-25T21:13:37,KP,41,26235.33,gold,1,example.org,5,603.42,0,1,0,1055.0,0.28261765374036213,0
2075c17f-905f-43e4-92e9-4bc0fa560221,2024-01-25T03:57:55,BR,67,63876.64,basic,2,example.com,5,575.36,0,2,0,749.0,0.1296966144492511,0
f96feccf-bc47-4dea-b182-7f8ec6231964,2023-03-25T11:40:50,FR,39,81773.0,basic,1,example.org,7,769.14,0,1,0,1055.0,0.5130246905437322,0
cf882273-990f-40b5-8e2a-7d0574415d5e,2025-09-19T00:47:36,DE,43,66716.52,silver,1,example.com,8,627.55,1,2,1,147.0,0.26646972808758385,0
33d81fab-04f0-4422-bce0-79f277d20c6b,2025-05-07T19:37:29,IN,28,74144.05,basic,2,example.com,7,700.09,0,1,0,281.0,0.4009110155585155,0
4b6a5743-3e8a-4267-a64a-d6b51660068e,2025-03-12T16:10:22,FR,60,100362.6,basic,1,example.org,12,1286.95,1,1,0,337.0,0.2410366041393671,0
2af1b3bd-5423-40c3-94e8-273fe346e51f,2025-04-20T00:54:54,FR,57,44663.53,silver,0,example.org,15,1187.1100000000001,0,1,0,299.0,0.39807816884895125,0
87548f12-cba8-4fd0-aa28-928556e1adef,2024-10-03T01:08:48,US,26,56226.39,basic,1,example.com,12,2268.48,0,2,0,498.0,0.3000758114720442,0
7e04f657-d13c-4eaa-92e1-ef63b48654ef,2024-06-15T23:01:32,DE,38,92825.75,silver,3,example.com,10,696.32,0,1,0,607.0,0.4472427506287534,0
14176e63-eb82-4c2f-923b-47cacade8377,2024-06-17T06:56:51,CA,18,105886.51,basic,3,example.net,7,717.46,0,1,0,605.0,0.4454847418131311,0
469f2af9-a92f-49db-80e8-0616646041ef,2026-01-22T04:42:20,BR,36,47193.57,gold,2,example.com,7,708.64,0,1,2,21.0,0.24664181893922257,0
c17fd594-2be4-42df-b525-5feb442c1e68,2024-08-28T13:25:14,GB,25,10354.3,silver,1,example.net,9,854.08,0,1,1,533.0,0.3051240873152803,0
47d236a7-be81-4729-a40e-eed98494722a,2025-02-25T08:32:48,AU,47,62199.54,basic,1,example.org,13,1555.35,1,1,0,352.0,0.345605276987262,0
8b84cc6e-f106-4aa8-a523-5c79b37fec03,2025-06-15T09:29:26,AU,22,21147.64,basic,2,example.net,15,2276.81,0,2,1,242.0,0.303588021019394,0
a7ca348a-4091-4221-8a22-4e3cf65ebf84,2023-07-31T11:39:36,CA,33,110070.65,basic,0,example.com,14,1105.47,1,1,0,927.0,0.4514716249836007,0
