login_id,user_id,login_time,ip_address,device_type,success
9596b315-7581-4ff3-9546-42fa6adf6c2a,1d550f60-7af5-4f9d-b1b5-a3a6c74bbac9,2024-01-11T01:06:58,7.10.70.81,smart_tv,1
88191a03-de0d-47b8-b692-1fd4962949b2,c63ad622-384d-4dde-9c8c-8eb84885ab07,2024-04-13T22:26:32,201.128.37.54,tablet,1
6e82edd4-2fe6-4a25-b007-8bd4a18bcbfb,c63ad622-384d-4dde-9c8c-8eb84885ab07,2024-02-16T02:56:21,192.45.149.158,desktop,1
5c7f94d4-2b3d-4a19-afa1-981c81c43bde,c63ad622-384d-4dde-9c8c-8eb84885ab07,2024-05-04T12:46:33,150.40.200.4,iot,1
0b8cd077-ea2d-449a-9f5a-7faab089ac20,c63ad622-384d-4dde-9c8c-8eb84885ab07,2025-04-11T07:28:41,217.3.52.71,mobile,1
1a23fefc-fd9c-40d1-ad98-88c5784d629f,c63ad622-384d-4dde-9c8c-8eb84885ab07,2023-12-02T13:24:58,168.43.106.74,mobile,1
95443052-c132-45b4-8283-9dba9f275801,c63ad622-384d-4dde-9c8c-8eb84885ab07,2025-07-14T22:27:37,161.208.255.225,mobile,1
bdfc6735-6c45-4f76-9a4e-38fe6e48c703,c63ad622-384d-4dde-9c8c-8eb84885ab07,2023-03-10T13:41:15,19.108.243.76,mobile,1
51799ef2-59e5-4d3a-9c3c-f2275d171e3e,c63ad622-384d-4dde-9c8c-8eb84885ab07,2023-11-06T13:52:05,101.78.217.228,tablet,1
1f8596da-2efc-4b83-8575-f50c181062fc,c63ad622-384d-4dde-9c8c-8eb84885ab07,2024-11-01T00:18:00,18.105.197.123,iot,1
c7fe7b9e-f9eb-436a-b5e0-081ceb1c911e,c63ad622-384d-4dde-9c8c-8eb84885ab07,2023-02-23T22:17:52,53.213.39.16,smart_tv,1
ab157aef-e1f0-4518-b1e5-f5f48da4f9df,c63ad622-384d-4dde-9c8c-8eb84885ab07,2025/09/23 19:29:04,222.190.146.10,tablet,1
e93a5afd-f6c5-4a5f-880b-2cce8636f783,c63ad622-384d-4dde-9c8c-8eb84885ab07,2025-01-04T18:18:52,161.177.125.171,smart_tv,1
ec08f8e9-3d6a-49ad-b250-8ace9edad630,5a3ab3de-8dea-449a-b0b8-31bcd5910c24,2024-12-15T13:27:08,44.196.245.0,mobile,1
6ff89b44-e60f-47c5-8a49-29ade445ebf6,5a3ab3de-8dea-449a-b0b8-31bcd5910c24,2025-11-15T05:36:51,69.220.139.60,mobile,1
3a4ccddb-3cfb-4f02-891a-f1e53d1661d8,5a3ab3de-8dea-449a-b0b8-31bcd5910c24,2023-02-17T13:39:56,209.153.150.184,smart_tv,0
7f385a05-cb77-48f3-bd19-db6bacb73893,5a3ab3de-8dea-449a-b0b8-31bcd5910c24,2025-04-08T23:15:22,140.84.48.200,mobile,1
2f8f6240-2c43-4b3a-83b9-1bc821f081df,5a3ab3de-8dea-449a-b0b8-31bcd5910c24,2024-07-18T23:19:09,63.179.0.93,smart_tv,1
4ef55664-a2ec-4197-b1e2-b7a75dbdbc34,5a3ab3de-8dea-449a-b0b8-31bcd5910c24,2024-12-07T18:32:53,120.125.121.53,mobile,1
a42bf0d1-9d1b-4e42-a866-4669e093ccfa,5a3ab3de-8dea-449a-b0b8-31bcd5910c24,2024-06-12T05:37:47,213.160.146.20,smart_tv,1
09aaf7fc-8a31-4231-875c-a5a6ec0c6668,87c0d630-fe81-4e4c-b752-1d788711abe0,2026-01-15T19:12:38,140.30.60.244,iot,1
92208c54-6dd7-4394-b79c-20159f277010,87c0d630-fe81-4e4c-b752-1d788711abe0,2025-03-21T07:52:58,194.192.183.28,iot,1
dcce7bdc-d21f-44b4-828c-c7df7d314d78,87c0d630-fe81-4e4c-b752-1d788711abe0,2023-09-06T07:30:33,163.164.185.14,mobile,1
f0610997-a4a0-406c-8daf-f57260a3840e,87c0d630-fe81-4e4c-b752-1d788711abe0,2023-08-10T07:57:08,193.151.235.158,smart_tv,1
e249f502-b86f-4e9a-85e1-45c8e25234f0,87c0d630-fe81-4e4c-b752-1d788711abe0,2024-12-03T11:53:13,200.223.127.21,mobile,1
c5be73aa-da38-462f-832f-5e83c7b69bb5,87c0d630-fe81-4e4c-b752-1d788711abe0,2024-05-25T17:03:25,176.57.52.140,desktop,1
740c94ec-cdee-4582-aa4f-0d106874a1ca,87c0d630-fe81-4e4c-b752-1d788711abe0,2025-01-30T21:13:19,213.41.19.123,mobile,1
fe66f503-f500-4bbd-9b68-315375f6dbd0,87c0d630-fe81-4e4c-b752-1d788711abe0,2023-04-25T04:51:39,124.61.218.138,,1
853ae270-9195-4d7f-9394-a1db54d37717,87c0d630-fe81-4e4c-b752-1d788711abe0,2024-12-23T12:54:06,156.138.38.104,iot,1
735a2602-0d2d-4323-a9a2-3f490db4c8c6,87c0d630-fe81-4e4c-b752-1d788711abe0,2023-02-26T12:11:37,201.70.10.35,mobile,0
566d2160-28d2-4e07-b842-df6841d81a41,87c0d630-fe81-4e4c-b752-1d788711abe0,2024-11-18T19:06:00,178.27.173.224,iot,1
a2997be6-0383-4b52-bfce-1d04edda256f,87c0d630-fe81-4e4c-b752-1d788711abe0,2024-10-29T01:05:44,193.230.205.140,tablet,1
cb8e4a0a-81e3-4e50-9b91-c841d15bf841,87c0d630-fe81-4e4c-b752-1d788711abe0,2024-03-11T18:02:22,147.55.63.235,,0
d317c58c-799b-4e9f-98c4-9ff65ef32133,87c0d630-fe81-4e4c-b752-1d788711abe0,2025-05-29T20:19:33,182.22.208.175,tablet,1
a996d386-48b4-444b-808d-9a9b9e8b6877,2d60d6cb-ad9b-4e9d-bec8-ed50968f3445,2023-10-21T07:22:10,86.149.212.193,mobile,1
81804bd1-d4c1-4f72-8fee-422c547bcb81,2d60d6cb-ad9b-4e9d-bec8-ed50968f3445,2024-05-07T07:30:06,153.206.182.50,iot,1
9985a09d-bd4e-4c5b-931f-2bbff238c557,2d60d6cb-ad9b-4e9d-bec8-ed50968f3445,2024-07-05T08:42:02,137.23.226.210,iot,1
970ef0a9-d61a-4d53-90fa-81b04c8afb60,2d60d6cb-ad9b-4e9d-bec8-ed50968f3445,2025-05-01T20:20:38,129.145.19.205,,1
8f27e2a6-ae8e-4cb5-86a7-2c3767adde37,2d60d6cb-ad9b-4e9d-bec8-ed50968f3445,2025-09-27T07:41:34,137.143.129.156,mobile,1
a1d7d934-b7c6-453d-a6b4-722d2c348fca,2d60d6cb-ad9b-4e9d-bec8-ed50968f3445,2024-04-26T00:16:04,114.195.180.233,iot,1
a2436b70-7d5f-40ef-800c-315b5c70daa2,2d60d6cb-ad9b-4e9d-bec8-ed50968f3445,2023-07-28T20:33:35,65.12.133.249,,1
c0164a32-0368-4824-918d-f4d2e8480811,d72c6ad7-b909-45cd-b8cd-4ef106168ab0,2024-04-17T02:33:36,107.42.2.181,mobile,1
56a90291-d996-4d9b-bec4-8482e68a10b3,d72c6ad7-b909-45cd-b8cd-4ef106168ab0,2023-03-09T02:47:48,145.197.86.180,mobile,0
ba127013-742b-45d6-8ec1-035c6c7a990b,d72c6ad7-b909-45cd-b8cd-4ef106168ab0,2023-10-20T21:34:41,191.248.237.237,smart_tv,1
b1c196b2-d493-4808-aa13-8188b5be26d5,03373066-88b0-49e9-802b-d5f35165b4e7,2024-06-01T15:35:45,124.61.49.213,smart_tv,1
3155d597-8da4-4ba4-81f1-725767bc795e,03373066-88b0-49e9-802b-d5f35165b4e7,2024-03-06T13:18:30,84.176.169.18,desktop,1
3158298d-f591-4851-b1ef-029e2b5a14fd,03373066-88b0-49e9-802b-d5f35165b4e7,2025.03.27 23:10:04,215.134.94.93,iot,1
0c12692a-b877-406c-9511-bc738b11e840,03373066-88b0-49e9-802b-d5f35165b4e7,2024-09-03T18:42:07,166.169.89.206,desktop,1
07939e82-b514-4a4e-af97-44fa802ae0db,03373066-88b0-49e9-802b-d5f35165b4e7,2024-08-03T19:39:02,186.213.166.201,desktop,1
a3cecd39-dbae-4261-9a89-e65b5963a6ee,03373066-88b0-49e9-802b-d5f35165b4e7,2025-01-04T04:00:43,204.249.139.31,mobile,1
28c76466-2884-4e2c-b11e-18ad16e3d8d9,03373066-88b0-49e9-802b-d5f35165b4e7,2024.11.30 19:46:14,219.242.133.136,mobile,1
6abe8ead-6bcf-44b7-b087-f840b025086b,03373066-88b0-49e9-802b-d5f35165b4e7,2025-07-16T17:49:38,101.242.113.156,tablet,1
51691ade-30c5-4c54-a0ab-f1be2ad3e43b,03373066-88b0-49e9-802b-d5f35165b4e7,2023-04-23T12:40:11,143.192.67.137,desktop,1
3b418b76-411a-4b33-9ec7-3a228125ff66,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2023-09-30T20:46:37,186.0.77.173,tablet,1
5bd93047-fcd2-4dbd-9a2d-ff63975a45a8,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2025-01-07T21:44:54,165.115.189.247,mobile,1
f8f9f910-57ed-43db-b4ab-edd27b01bf9f,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2024-11-06T19:57:53,180.17.120.228,mobile,1
eeefb648-f184-4b06-b700-2febdf3ac266,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2026-01-06T05:59:29,205.212.215.133,iot,1
bb6d1c76-2caa-45e6-8442-f840e29edf65,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2025-03-30T05:53:11,215.248.158.154,smart_tv,1
d7f3fd24-d91d-4d83-a9e1-c102403decf9,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2024-08-01T17:11:15,171.64.251.171,desktop,1
d6b34f88-07e5-42fe-aa20-b5a7aa5df0b9,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2024-08-26T05:31:28,114.95.169.248,desktop,1
32fa8159-cf0c-4990-b554-8686b5d6e5e6,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2024-12-27T15:49:19,61.156.179.111,desktop,1
aa24f454-5c0d-4e69-8fae-07e442a99523,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2024-12-04T15:23:21,222.98.46.52,iot,1
0cb81bcb-486a-4f19-b0f7-c4ab311d0411,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2024-04-15T05:27:21,24.214.183.30,iot,1
4c5047e3-9014-4a7e-8389-f5cfa1f94899,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2025-04-03T09:53:17,160.241.192.69,mobile,1
9ca4dcd2-deb9-4e36-b0f8-9ae8ea847b9f,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2024-07-16T10:54:35,52.241.20.149,mobile,1
ae6c104a-c1f0-49b9-9b61-759d10f78e5d,d1f18963-4bef-4f21-aaba-45503b1e8ad8,2024-03-09T14:55:27,212.173.4.67,mobile,1
2d89b4fc-8493-4b7b-8062-a7f4a71e4a9e,d055f575-a595-4323-91e5-35b45844a901,2025-06-21T01:25:07,148.27.85.70,desktop,1
ef29952d-3e1c-4dd3-a0b2-38e460efd733,d055f575-a595-4323-91e5-35b45844a901,2024-12-07T00:29:13,214.5.177.163,mobile,1
d078a1a7-9fd4-4300-bd68-f311845d4fe3,d055f575-a595-4323-91e5-35b45844a901,2025-12-28T18:14:05,206.93.109.203,smart_tv,1
5cec41b7-dfb9-42ec-920f-bcceaad5ddaf,d055f575-a595-4323-91e5-35b45844a901,2025-04-26T23:36:11,197.33.60.54,tablet,1
b333e75f-e69c-4d4e-b782-44c7b2e31202,d055f575-a595-4323-91e5-35b45844a901,2023-11-12T08:20:06,128.178.208.180,mobile,1
0a3578ce-bed1-451d-9f1d-7acc2efd7511,d055f575-a595-4323-91e5-35b45844a901,2024-01-06T01:53:54,65.158.63.132,tablet,1
59b05abc-31f4-4553-9fc1-cb3b2ead7d8d,c6fea7e2-55f4-41ec-a291-e6039f3ef1be,2023-03-16T22:34:27,194.80.153.68,tablet,1
32fbaa12-ca3b-44a6-b126-b33822f60f6e,c6fea7e2-55f4-41ec-a291-e6039f3ef1be,2024-03-23T06:39:49,118.28.192.110,smart_tv,1
aecc61a5-2a6a-4817-a5ef-f4653ed95611,c6fea7e2-55f4-41ec-a291-e6039f3ef1be,2024-10-13T18:35:47,218.13.0.55,tablet,1
cfcf42dd-1737-4a25-b8c7-fbb6750340e1,c6fea7e2-55f4-41ec-a291-e6039f3ef1be,2023-06-11T10:03:04,140.168.112.83,mobile,1
20be92cf-963b-4a88-96c5-a9ca79f54085,c6fea7e2-55f4-41ec-a291-e6039f3ef1be,2025-03-28T06:20:13,136.57.237.187,,1
06f9063e-ab0d-461a-b927-6ee5aaf313ed,1cd2bec2-f47c-4368-8e62-7db61d28c685,2024-02-02T01:30:50,84.229.255.206,mobile,1
b7c39523-5069-4640-b3c2-cb054489bb33,1cd2bec2-f47c-4368-8e62-7db61d28c685,2024-10-10T19:52:36,152.0.121.215,smart_tv,1
b3d4cb6b-5d18-4b75-914a-8fa71759f115,1cd2bec2-f47c-4368-8e62-7db61d28c685,2024-10-08T03:30:03,218.93.66.119,smart_tv,1
a4dc006d-e22b-4c00-9d5a-46e9e71446f3,1cd2bec2-f47c-4368-8e62-7db61d28c685,2024-04-21T18:13:11,177.26.231.4,mobile,0
92749d04-dd2e-4a16-8cb5-a1ea404b5987,1cd2bec2-f47c-4368-8e62-7db61d28c685,2025-01-18T14:08:06,177.66.156.239,desktop,1
eadbd961-849a-4b33-a588-31fa15c8bbef,1cd2bec2-f47c-4368-8e62-7db61d28c685,2025-10-08T03:58:46,40.112.129.68,smart_tv,0
47b00116-cfb7-4de8-9ce2-de5137415320,f86b5407-8e32-4aba-8386-dfd9e6b7de94,2024-08-10T13:53:52,70.139.81.20,smart_tv,1
da84a5d2-627b-42a1-8af9-d6c9a188919a,f86b5407-8e32-4aba-8386-dfd9e6b7de94,2024-09-08T04:21:41,219.135.183.92,mobile,0
699eb009-a4d5-4cc4-9c96-7603762dc5e1,f86b5407-8e32-4aba-8386-dfd9e6b7de94,2026-01-13T18:00:38,149.253.26.0,iot,1
cc609f0f-63d2-408e-8145-a2c86aa84017,f86b5407-8e32-4aba-8386-dfd9e6b7de94,2025-05-16T01:59:06,131.250.69.224,tablet,1
8e9bb0ec-d70b-4955-b21d-e9001a43a8fb,f86b5407-8e32-4aba-8386-dfd9e6b7de94,2024-09-10T06:17:37,194.158.180.32,mobile,1
c485e6ee-5be2-4468-a662-d3e19cf328be,c63b9877-7ffa-41af-8683-80b57467c770,2024-10-05T22:07:41,30.90.24.201,iot,1
94700b7d-2b90-4649-bb90-46fad7ecde67,c63b9877-7ffa-41af-8683-80b57467c770,2023-08-06T15:30:41,131.157.237.162,tablet,1
89ecc884-dae6-40c5-9261-4c3e466402e2,c63b9877-7ffa-41af-8683-80b57467c770,2025-01-19T20:03:03,215.55.117.113,desktop,1
4b37a6d1-2288-4145-9062-fd1e68a9d93c,c63b9877-7ffa-41af-8683-80b57467c770,2024-07-21T20:59:02,78.227.254.117,iot,1
5e27c4fd-25df-4dcd-864a-0341bbd85e2a,c63b9877-7ffa-41af-8683-80b57467c770,2025-12-20T06:10:35,126.165.89.188,smart_tv,1
ab8e24a8-b603-4cd2-b95a-15a83cd58f8f,89ccb55d-3ace-4c61-9e02-2ccff9f0fd60,2024-04-12T23:30:52,200.19.183.198,desktop,1
e1142bc1-223c-4666-ba36-4269fce95849,89ccb55d-3ace-4c61-9e02-2ccff9f0fd60,2024-08-25T10:45:39,154.142.91.28,desktop,1
1d06f2a9-08ee-4cdb-8be9-e3d178cf99a7,89ccb55d-3ace-4c61-9e02-2ccff9f0fd60,2024-10-08T00:58:31,66.77.234.96,desktop,1
9a390d5c-93e6-4109-899b-7b72545a8c1b,89ccb55d-3ace-4c61-9e02-2ccff9f0fd60,2023-09-30T04:29:20,219.46.34.45,mobile,1
87764aaa-8f1c-4cc4-bcb0-9b708c7f55da,89ccb55d-3ace-4c61-9e02-2ccff9f0fd60,2025-03-23T08:43:19,196.168.30.150,smart_tv,1
ba5d0854-5d1c-462d-b983-11186fa6f9c2,89ccb55d-3ace-4c61-9e02-2ccff9f0fd60,2024-04-23T13:26:49,50.2.189.22,desktop,1
7ad8a6db-56e1-4fa2-b321-5c36b41d6853,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2023-12-01T10:26:25,181.29.153.174,tablet,1
85b29003-0ffc-47c5-822d-13157dd21ee2,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2025-08-16T02:12:39,214.67.196.140,iot,1
65208efa-092c-4449-8479-a26b391b5b2a,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2024-02-06T17:23:31,146.67.177.188,mobile,0
5743cc2d-cc3a-43ff-ae09-9d00c6b13d70,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2024-06-22T05:48:52,188.251.107.82,,1
e88690ce-220b-44a7-99ce-5a6788f375d0,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2023-09-25T12:48:58,70.212.168.121,iot,1
9965b5aa-ce1d-4934-81f6-f7c17bf1d622,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2025-05-07T06:37:34,83.28.108.53,mobile,1
638983a1-b802-4ee2-ba6a-5f443d5669fe,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2025-08-14T00:26:22,217.181.54.70,iot,1
3da63ffe-8e69-4c45-adf9-b34fa08dfd6c,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2024-03-14T20:21:00,46.181.53.49,smart_tv,1
5bb86158-a907-4890-bece-4855a31ac7af,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2024-10-26T11:10:39,129.134.36.251,iot,1
038ee97a-45e1-4915-b983-5e60bff093d0,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2024/01/18 22:13:20,26.175.146.51,iot,1
91351c81-dcfb-42dd-9543-9de3acf127b4,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,Sep 27 2023 11:10:07,218.121.185.39,mobile,1
ee03f55f-6565-48da-aa20-7cd1d2da171f,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2024-06-29T01:46:00,181.73.201.165,smart_tv,1
46fccc48-ff21-48c7-9a75-fe007b94f2ae,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2025-11-18T07:41:16,185.33.134.136,smart_tv,1
be7a09e6-3515-466c-aab5-4cf0ad831826,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2025-07-03T11:04:30,192.28.254.123,tablet,1
0d64b23d-18a2-4cb1-97cf-1b9b8e75c4c0,7dfb4d34-fe4e-4b23-a6ab-1490c4e77db9,2023-05-09T11:16:20,16.255.151.0,tablet,1
0aaaffbd-5a4a-47b6-9d0c-bf2aa86d85ab,6535142d-0f43-4c4c-ab3e-015de7be0322,2024-12-22T21:56:52,12.0.4.248,,1
1c45ac0b-ac84-4231-bd27-9ee85744a79b,6535142d-0f43-4c4c-ab3e-015de7be0322,2024-01-11T20:28:22,181.26.132.228,smart_tv,1
02b73576-4d7d-4f95-a347-861b208231bf,6535142d-0f43-4c4c-ab3e-015de7be0322,2023-05-30T21:36:32,140.53.212.39,iot,1
25dec8cb-4254-4308-852a-760e4487185d,6535142d-0f43-4c4c-ab3e-015de7be0322,2026.01.12 05:44:25,196.77.237.7,desktop,1
d40021c5-365f-44b4-ae15-7b09618f6292,6535142d-0f43-4c4c-ab3e-015de7be0322,2023-12-17T03:19:54,209.30.169.28,desktop,0
103ac394-1b5c-4d9a-bda8-bfc93c4ca0a4,6535142d-0f43-4c4c-ab3e-015de7be0322,2025-10-24T21:19:51,157.62.77.114,desktop,1
ba28fc21-b452-4e71-b49a-112e94f91d03,6535142d-0f43-4c4c-ab3e-015de7be0322,2025-11-28T12:25:53,65.241.138.244,desktop,1
af8cf100-f4b3-49ca-b377-9ec56c4bc20e,92233fd9-5902-4aab-9dee-deeff7e79c16,2025-10-04T21:54:06,135.52.159.39,iot,1
e798ef9f-6411-4986-913c-25283680a7bf,92233fd9-5902-4aab-9dee-deeff7e79c16,2023-05-18T16:43:32,122.47.97.43,iot,1
a817cd6c-f2ed-4191-afe4-c3f73f058db5,92233fd9-5902-4aab-9dee-deeff7e79c16,2023-12-06T06:40:38,204.129.154.245,smart_tv,1
52ff2e0f-3026-4cf2-8265-becc2ca4aa49,92233fd9-5902-4aab-9dee-deeff7e79c16,2025-04-24T19:22:46,89.113.71.38,,1
5133d232-4a3a-463e-b4fa-dd29991a9f0f,92233fd9-5902-4aab-9dee-deeff7e79c16,2025-02-25T06:42:59,91.173.224.34,iot,1
461f72a9-574a-4517-913b-7edffb27dc98,92233fd9-5902-4aab-9dee-deeff7e79c16,2025-08-11T07:15:44,128.217.102.127,iot,1
26b6fc29-0d6b-472a-b04d-b06e7842794a,92233fd9-5902-4aab-9dee-deeff7e79c16,2024-11-06T07:53:29,49.249.0.177,tablet,0
4e478097-b8de-4f4d-850c-eefbdac7b490,92233fd9-5902-4aab-9dee-deeff7e79c16,Apr 01 2025 05:08:20,216.141.152.26,mobile,1
fb388737-61d5-48d8-9591-f8aa0a606b9c,92233fd9-5902-4aab-9dee-deeff7e79c16,2023-03-12T02:38:46,174.192.149.95,,1
57177835-ac8f-4092-a5e1-c13e58ad0c8d,351e22de-8b9a-4eeb-9743-46a73a2482bf,2023-10-28T15:44:31,160.180.186.108,desktop,1
bbdf1674-963a-47cc-b7ec-52292fb38dc5,351e22de-8b9a-4eeb-9743-46a73a2482bf,2025-09-27T11:52:38Z,191.162.4.175,,1
f080183e-2200-4ce7-8383-3beabd53827e,351e22de-8b9a-4eeb-9743-46a73a2482bf,2025-06-30T03:08:50,192.65.131.111,mobile,1
da7dee48-d9a8-40a5-832a-8eb9d3b4b741,351e22de-8b9a-4eeb-9743-46a73a2482bf,2023-12-24T07:16:29,61.51.82.144,desktop,1
41249be2-489a-4112-88c9-694c78ee36b9,351e22de-8b9a-4eeb-9743-46a73a2482bf,2025-07-31T15:12:19,219.225.118.101,desktop,1
921caaeb-0b02-41ae-97a7-83020ac88da6,351e22de-8b9a-4eeb-9743-46a73a2482bf,2025-04-19T01:42:07,219.24.226.158,iot,1
d3c4514a-02ca-4a93-8d27-f977c95ef922,351e22de-8b9a-4eeb-9743-46a73a2482bf,2024-05-04T07:41:25,222.245.161.95,,1
19103fb0-53c5-4891-ba3c-d645682c33af,351e22de-8b9a-4eeb-9743-46a73a2482bf,2026-01-26T00:21:55,159.166.16.25,iot,1
74c2c851-f973-4564-94f1-66d90f8134e3,351e22de-8b9a-4eeb-9743-46a73a2482bf,2025-02-22T18:00:27,155.161.40.146,iot,1
c1b98491-f786-4c8c-8798-204ef416832a,351e22de-8b9a-4eeb-9743-46a73a2482bf,2023-05-19T01:56:14,171.84.202.151,tablet,1
5de2d585-255a-4d71-8f7e-751ca1378b06,8f287961-1dea-46f2-9013-491581b99384,2025-11-22T14:15:02,213.65.192.12,,1
044e41ac-c811-4bb3-8f38-12d897093b19,8f287961-1dea-46f2-9013-491581b99384,2025-10-15T06:25:11,180.164.64.239,,1
820feefd-6288-4333-9c17-d8bb61afc54b,8f287961-1dea-46f2-9013-491581b99384,2024-11-30T11:16:10,200.163.65.21,mobile,1
b4d814d7-639b-4dfb-baba-cd3add34970b,8f287961-1dea-46f2-9013-491581b99384,2025-09-02T22:12:46,214.150.4.177,desktop,1
61dc23f4-6da2-480b-907a-2ca1223482dc,8f287961-1dea-46f2-9013-491581b99384,2025-08-04T23:38:23,154.208.128.253,smart_tv,1
6b1cd810-4b3a-42f0-8fa5-0705b9cd3bfb,8f287961-1dea-46f2-9013-491581b99384,2025-10-05T09:16:26,204.212.157.31,mobile,1
4e6f177b-9ad6-48bd-8377-350795608c53,8f287961-1dea-46f2-9013-491581b99384,2024-11-04T21:48:27,169.149.20.243,iot,1
4f9c642f-e0a7-4c6e-88df-db3d153b9f99,8f287961-1dea-46f2-9013-491581b99384,2025-05-03T21:02:54,202.171.119.250,desktop,1
b4e2edcd-ff86-430b-8b63-2218602720e9,8f287961-1dea-46f2-9013-491581b99384,2024-08-02T08:45:26,187.242.65.61,desktop,1
0bc35a18-b5af-41a6-b0c9-2bfe5d09571a,8f287961-1dea-46f2-9013-491581b99384,2024-10-06T07:24:57,188.145.208.189,smart_tv,1
0e85ddbe-f136-466f-a5b3-99292d130074,97470aaf-251d-4bfc-aa1a-41b5f322c1bd,2023-10-11T09:38:12,179.103.216.208,tablet,1
3d97c721-ad7f-405f-91cb-596267ae8bad,97470aaf-251d-4bfc-aa1a-41b5f322c1bd,2023-10-18T18:58:10,214.6.207.3,tablet,1
40d0967c-2e4b-46f6-95c3-9f4ec1e24b15,97470aaf-251d-4bfc-aa1a-41b5f322c1bd,2025-04-08T02:48:56,195.251.22.121,desktop,1
1a0ef3b0-f88f-4e51-8ed8-f1f55dfc7779,97470aaf-251d-4bfc-aa1a-41b5f322c1bd,2023-07-21T12:48:44,51.158.156.196,tablet,1
10e03c13-384b-44dd-876d-5dc7eae77ade,97470aaf-251d-4bfc-aa1a-41b5f322c1bd,2023-11-05T08:12:48,141.100.65.13,desktop,1
bd9fc552-bcef-4447-aa01-7ca043089c7c,97470aaf-251d-4bfc-aa1a-41b5f322c1bd,2024-09-29T04:54:32,13.135.46.116,mobile,1
5f00fbf5-5502-46e1-a487-fec0366784df,97470aaf-251d-4bfc-aa1a-41b5f322c1bd,2023-03-11T02:47:16,107.80.58.224,desktop,0
3ed40f52-c3bd-4f8c-acd0-2a3cb9d8d33a,981e3547-3d47-4b6c-b177-a70874a44c24,2023-09-04T20:25:49,216.28.33.106,smart_tv,0
4cfc044b-fe79-4d15-beb8-00464e47bbab,981e3547-3d47-4b6c-b177-a70874a44c24,2024-06-23T06:47:10,117.184.96.231,iot,0
7e78b8e3-b9fe-445b-b0e3-6b45753288c6,981e3547-3d47-4b6c-b177-a70874a44c24,2025-02-07T06:32:29,51.54.186.253,desktop,1
5f2a6f4b-3c47-4e3f-9662-ec8f7d2330ef,981e3547-3d47-4b6c-b177-a70874a44c24,2024-02-24T09:04:51,155.108.239.105,tablet,1
02b9325b-c9ac-4303-8013-6d0490b2fdc0,981e3547-3d47-4b6c-b177-a70874a44c24,2024-12-22T21:26:57,177.87.9.252,desktop,0
4e9f2d47-9cdf-4a78-914c-3761934a741b,981e3547-3d47-4b6c-b177-a70874a44c24,2025-02-26T11:35:42,126.179.247.104,tablet,1
6972714e-d3a8-461a-8a4f-5039930131c9,981e3547-3d47-4b6c-b177-a70874a44c24,2023-03-19T08:55:48,220.71.185.32,desktop,1
2075fcb5-6c44-43c8-ae3e-3ef9ecbcb8e8,981e3547-3d47-4b6c-b177-a70874a44c24,2025-05-18T08:20:54,117.157.235.195,tablet,1
78faeb45-300e-407d-93d0-bed1acd5e4f1,981e3547-3d47-4b6c-b177-a70874a44c24,2025-12-19T07:59:21,208.223.223.61,tablet,1
65139236-b49f-45f5-9d27-e39ace00a860,945f7afd-1c73-4593-bb01-daf9573fbd2c,2024-04-04T16:45:37,161.99.166.105,mobile,1
94d03655-0ba2-4922-b107-e9f0c77af501,945f7afd-1c73-4593-bb01-daf9573fbd2c,2024-07-17T16:29:25,215.218.59.31,smart_tv,1
5a394904-fd15-4bc7-8b39-7b1684de5958,945f7afd-1c73-4593-bb01-daf9573fbd2c,2025-04-16T23:12:44,200.96.67.2,tablet,1
f16f04f8-d218-48bb-b3d0-820c3be2cd81,945f7afd-1c73-4593-bb01-daf9573fbd2c,2024-06-25T13:39:51,223.4.86.115,desktop,1
348b8f8f-aacd-41e9-b15e-4421f1ae7aa5,945f7afd-1c73-4593-bb01-daf9573fbd2c,2023-03-22T23:45:33,190.112.56.221,smart_tv,1
